order_id,user_id,order_date,total_amount,order_status
8120,2689,2024-08-23 22:35:21,16595.88,已完成
8121,2690,2025-09-05 20:03:06,88.17,已完成
8122,2690,2025-09-05 20:03:06,16496.2,已完成
8123,2690,2025-09-05 20:03:06,16588.8,已完成
8124,2690,2025-09-05 20:03:06,33337.67,已完成
8125,2690,2025-09-05 20:03:06,40424.09,已完成
8126,2691,2024-10-01 13:05:46,7.73,已取消
8127,2691,2024-10-01 13:05:46,23.2,已取消
8128,2691,2024-10-01 13:05:46,51.93,已取消
8129,2691,2024-10-01 13:05:46,199.7,已取消
8130,2691,2024-10-01 13:05:46,491.99,已取消
8131,2692,2026-02-16 20:00:45,9986.27,已完成
8132,2693,2024-08-23 20:27:14,13.8,已取消
8133,2693,2024-08-23 20:27:14,153.12,已取消
8134,2693,2024-08-23 20:27:14,438.05,已取消
8135,2694,2025-03-24 14:06:52,487.9,已完成
8136,2694,2025-03-24 14:06:52,1122.8,已完成
8137,2694,2025-03-24 14:06:52,2511.84,已完成
8138,2694,2025-03-24 14:06:52,11194.14,已完成
8139,2695,2025-09-04 03:55:55,163.39,已取消
8140,2695,2025-09-04 03:55:55,577.09,已取消
8141,2695,2025-09-04 03:55:55,813.36,已取消
8142,2695,2025-09-04 03:55:55,945.03,已取消
8143,2695,2025-09-04 03:55:55,2658.22,已取消
8144,2696,2026-01-24 18:51:02,67.91,已支付
8145,2696,2026-01-24 18:51:02,169.23,已支付
8146,2697,2024-05-22 20:13:01,12.89,已取消
8147,2697,2024-05-22 20:13:01,355.57,已取消
8148,2698,2026-03-03 03:20:12,4115.44,已完成
8149,2698,2026-03-03 03:20:12,11768.8,已完成
8150,2698,2026-03-03 03:20:12,34603.88,已完成
8151,2698,2026-03-03 03:20:12,66533.66,已完成
8152,2698,2026-03-03 03:20:12,64710.27,已完成
8153,2699,2025-03-12 23:12:29,13045.66,已完成
8154,2700,2026-01-03 23:24:46,204.46,已完成
8155,2700,2026-01-03 23:24:46,8672.95,已完成
8156,2700,2026-01-03 23:24:46,10375.82,已完成
8157,2700,2026-01-03 23:24:46,11268.42,已完成
8158,2701,2026-02-14 23:08:33,147.82,已取消
8159,2701,2026-02-14 23:08:33,901.89,已取消
8160,2702,2025-11-05 19:29:38,893.44,已取消
8161,2702,2025-11-05 19:29:38,2409.0,已取消
8162,2703,2024-11-18 12:27:06,137.56,已取消
8163,2703,2024-11-18 12:27:06,453.34,已取消
8164,2703,2024-11-18 12:27:06,315.78,已取消
8165,2703,2024-11-18 12:27:06,980.09,已取消
8166,2703,2024-11-18 12:27:06,993.68,已取消
8167,2704,2026-03-08 07:17:51,39371.17,已完成
8168,2705,2026-01-24 23:51:25,418.56,已取消
8169,2706,2025-12-08 20:16:59,6284.02,已完成
8170,2706,2025-12-08 20:16:59,6464.64,已完成
8171,2706,2025-12-08 20:16:59,20221.99,已完成
8172,2706,2025-12-08 20:16:59,20229.64,已完成
8173,2707,2024-12-22 15:23:07,15572.13,已完成
8174,2707,2024-12-22 15:23:07,19003.03,已完成
8175,2707,2024-12-22 15:23:07,19226.51,已完成
8176,2707,2024-12-22 15:23:07,23291.84,已完成
8177,2707,2024-12-22 15:23:07,31664.77,已完成
8178,2708,2024-05-31 23:31:49,7094.12,已完成
8179,2709,2025-12-29 20:51:12,1463.43,已完成
8180,2709,2025-12-29 20:51:12,12091.11,已完成
8181,2709,2025-12-29 20:51:12,20444.96,已完成
8182,2710,2026-04-09 23:10:21,10.22,已取消
8183,2710,2026-04-09 23:10:21,111.72,已取消
8184,2710,2026-04-09 23:10:21,304.56,已取消
8185,2711,2025-02-03 23:13:39,60.79,已取消
8186,2711,2025-02-03 23:13:39,169.62,已取消
8187,2711,2025-02-03 23:13:39,198.95,已取消
8188,2711,2025-02-03 23:13:39,480.2,已取消
8189,2712,2024-07-21 18:17:16,3856.6,已支付
8190,2712,2024-07-21 18:17:16,15042.57,已支付
8191,2712,2024-07-21 18:17:16,16007.48,已支付
8192,2713,2025-05-11 13:06:02,104.13,已完成
8193,2714,2025-12-07 18:39:31,175.94,已取消
8194,2714,2025-12-07 18:39:31,186.0,已取消
8195,2714,2025-12-07 18:39:31,196.06,已取消
8196,2715,2025-03-23 14:28:26,20054.99,已完成
8197,2715,2025-03-23 14:28:26,21951.29,已完成
8198,2715,2025-03-23 14:28:26,23847.59,已完成
8199,2715,2025-03-23 14:28:26,47534.48,已完成
8200,2716,2024-07-19 17:11:05,880.92,已取消
8201,2716,2024-07-19 17:11:05,942.55,已取消
8202,2716,2024-07-19 17:11:05,3892.2,已取消
8203,2717,2026-03-27 18:59:18,7079.09,已完成
8204,2717,2026-03-27 18:59:18,7176.45,已完成
8205,2718,2026-04-06 20:38:51,19.23,已取消
8206,2718,2026-04-06 20:38:51,15.43,已取消
8207,2718,2026-04-06 20:38:51,210.66,已取消
8208,2718,2026-04-06 20:38:51,1775.44,已取消
8209,2718,2026-04-06 20:38:51,2302.16,已取消
8210,2719,2025-05-23 12:20:15,3078.66,已完成
8211,2720,2025-03-24 22:59:34,9476.68,已完成
8212,2720,2025-03-24 22:59:34,9649.51,已完成
8213,2720,2025-03-24 22:59:34,11741.48,已完成
8214,2720,2025-03-24 22:59:34,20392.87,已完成
8215,2721,2025-07-12 12:09:59,1442.86,已取消
8216,2721,2025-07-12 12:09:59,1782.06,已取消
8217,2722,2024-10-27 13:22:06,4247.02,已完成
8218,2722,2024-10-27 13:22:06,16119.51,已完成
8219,2722,2024-10-27 13:22:06,28351.74,已完成
8220,2723,2025-06-09 21:17:21,6.65,已取消
8221,2723,2025-06-09 21:17:21,774.36,已取消
8222,2724,2026-02-10 19:40:35,4330.55,已取消
8223,2724,2026-02-10 19:40:35,6397.85,已取消
8224,2724,2026-02-10 19:40:35,6460.37,已取消
8225,2724,2026-02-10 19:40:35,4355.76,已取消
8226,2725,2025-07-15 15:06:07,14472.92,已完成
8227,2725,2025-07-15 15:06:07,29314.27,已完成
8228,2725,2025-07-15 15:06:07,17011.53,已完成
8229,2725,2025-07-15 15:06:07,18983.78,已完成
8230,2726,2024-05-30 04:05:23,6793.86,已完成
8231,2726,2024-05-30 04:05:23,5109.63,已完成
8232,2726,2024-05-30 04:05:23,21705.89,已完成
8233,2726,2024-05-30 04:05:23,51283.41,已完成
8234,2727,2025-02-23 06:35:20,765.34,已取消
8235,2727,2025-02-23 06:35:20,785.08,已取消
8236,2728,2025-12-22 22:30:06,4189.92,已完成
8237,2728,2025-12-22 22:30:06,20218.69,已完成
8238,2729,2025-08-09 12:01:07,1885.76,已支付
8239,2729,2025-08-09 12:01:07,10480.61,已支付
8240,2729,2025-08-09 12:01:07,10480.61,已支付
8241,2729,2025-08-09 12:01:07,12366.36,已支付
8242,2730,2025-01-16 22:18:49,67.6,已完成
8243,2730,2025-01-16 22:18:49,351.64,已完成
8244,2730,2025-01-16 22:18:49,1118.89,已完成
8245,2731,2026-03-16 18:42:01,15262.33,已完成
8246,2732,2025-10-23 22:05:22,1869.21,已完成
8247,2732,2025-10-23 22:05:22,7365.68,已完成
8248,2733,2025-12-05 16:45:23,1546.61,已完成
8249,2733,2025-12-05 16:45:23,8483.27,已完成
8250,2734,2026-03-05 16:29:00,12979.82,已支付
8251,2734,2026-03-05 16:29:00,27993.66,已支付
8252,2734,2026-03-05 16:29:00,30824.36,已支付
8253,2735,2024-12-14 18:01:09,1514.6,已完成
8254,2735,2024-12-14 18:01:09,11408.83,已完成
8255,2735,2024-12-14 18:01:09,22884.68,已完成
8256,2736,2024-08-18 18:44:10,1951.86,已完成
8257,2736,2024-08-18 18:44:10,2408.8,已完成
8258,2736,2024-08-18 18:44:10,16595.61,已完成
8259,2737,2026-02-07 20:54:53,61.44,已支付
8260,2738,2026-03-14 11:55:24,245.31,已完成
8261,2738,2026-03-14 11:55:24,256.45,已完成
8262,2738,2026-03-14 11:55:24,4324.12,已完成
8263,2739,2024-10-21 15:29:45,74.46,已完成
8264,2739,2024-10-21 15:29:45,13517.49,已完成
8265,2739,2024-10-21 15:29:45,15103.79,已完成
8266,2740,2025-01-19 15:01:51,1824.5,已完成
8267,2740,2025-01-19 15:01:51,1894.43,已完成
8268,2740,2025-01-19 15:01:51,3181.64,已完成
8269,2740,2025-01-19 15:01:51,17905.76,已完成
8270,2741,2024-08-21 08:14:32,1805.39,已完成
8271,2741,2024-08-21 08:14:32,12276.92,已完成
8272,2742,2025-10-21 22:47:13,15.12,已取消
8273,2742,2025-10-21 22:47:13,38.97,已取消
8274,2742,2025-10-21 22:47:13,1408.98,已取消
8275,2742,2025-10-21 22:47:13,1468.24,已取消
8276,2743,2024-12-07 02:18:28,14616.52,已完成
8277,2743,2024-12-07 02:18:28,16201.65,已完成
8278,2743,2024-12-07 02:18:28,23010.89,已完成
8279,2743,2024-12-07 02:18:28,23621.0,已完成
8280,2743,2024-12-07 02:18:28,24829.22,已完成
8281,2744,2025-08-04 23:02:26,16.83,已取消
8282,2744,2025-08-04 23:02:26,3101.89,已取消
8283,2745,2025-03-03 15:20:50,1633.63,已支付
8284,2745,2025-03-03 15:20:50,14345.11,已支付
8285,2745,2025-03-03 15:20:50,30689.3,已支付
8286,2746,2025-06-19 20:54:12,661.96,已取消
8287,2747,2025-09-11 16:04:05,498.02,已完成
8288,2747,2025-09-11 16:04:05,1061.09,已完成
8289,2748,2024-11-23 22:20:41,1079.11,已完成
8290,2749,2025-07-31 23:57:55,8111.62,已完成
8291,2749,2025-07-31 23:57:55,35878.2,已完成
8292,2749,2025-07-31 23:57:55,49733.51,已完成
8293,2750,2024-12-10 19:09:30,1227.98,已取消
8294,2750,2024-12-10 19:09:30,2725.05,已取消
8295,2750,2024-12-10 19:09:30,2203.78,已取消
8296,2751,2025-08-26 07:18:52,6853.46,已完成
8297,2751,2025-08-26 07:18:52,10824.71,已完成
8298,2752,2025-12-24 03:20:06,170.45,已完成
8299,2753,2024-11-10 16:24:51,169.59,已完成
8300,2754,2025-03-20 05:59:45,14062.38,已完成
8301,2754,2025-03-20 05:59:45,14205.6,已完成
8302,2755,2025-04-11 09:19:26,51.1,已取消
8303,2756,2024-07-02 13:19:47,5608.77,已完成
8304,2756,2024-07-02 13:19:47,47721.71,已完成
8305,2756,2024-07-02 13:19:47,46918.29,已完成
8306,2756,2024-07-02 13:19:47,60947.66,已完成
8307,2756,2024-07-02 13:19:47,55386.13,已完成
8308,2757,2025-10-07 12:16:32,1377.87,已完成
8309,2757,2025-10-07 12:16:32,2521.59,已完成
8310,2757,2025-10-07 12:16:32,2246.02,已完成
8311,2758,2025-02-12 22:54:52,1317.25,已支付
8312,2759,2024-08-14 20:13:42,693.69,已完成
8313,2760,2024-09-13 22:15:47,902.05,已完成
8314,2760,2024-09-13 22:15:47,1724.3,已完成
8315,2760,2024-09-13 22:15:47,3531.73,已完成
8316,2760,2024-09-13 22:15:47,13583.68,已完成
8317,2760,2024-09-13 22:15:47,30074.43,已完成
8318,2761,2025-10-05 15:26:34,171.68,已完成
8319,2761,2025-10-05 15:26:34,275.8,已完成
8320,2761,2025-10-05 15:26:34,35655.51,已完成
8321,2761,2025-10-05 15:26:34,36516.67,已完成
8322,2762,2025-11-05 21:35:53,6700.58,已完成
8323,2762,2025-11-05 21:35:53,29092.66,已完成
8324,2762,2025-11-05 21:35:53,14614.85,已完成
8325,2763,2026-03-09 20:06:25,106.89,已取消
8326,2763,2026-03-09 20:06:25,515.6,已取消
8327,2763,2026-03-09 20:06:25,600.56,已取消
8328,2763,2026-03-09 20:06:25,795.71,已取消
8329,2763,2026-03-09 20:06:25,1717.88,已取消
8330,2764,2025-09-19 20:16:31,12187.03,已完成
8331,2764,2025-09-19 20:16:31,12265.71,已完成
8332,2764,2025-09-19 20:16:31,12344.39,已完成
8333,2764,2025-09-19 20:16:31,13244.3,已完成
8334,2764,2025-09-19 20:16:31,13362.32,已完成
8335,2765,2024-06-24 23:03:52,6792.38,已完成
8336,2765,2024-06-24 23:03:52,15623.72,已完成
8337,2765,2024-06-24 23:03:52,16328.63,已完成
8338,2765,2024-06-24 23:03:52,28776.38,已完成
8339,2765,2024-06-24 23:03:52,36661.01,已完成
8340,2766,2025-09-26 18:25:07,3645.43,已完成
8341,2766,2025-09-26 18:25:07,43904.75,已完成
8342,2767,2025-06-26 07:18:09,150.85,已完成
8343,2767,2025-06-26 07:18:09,2054.1,已完成
8344,2767,2025-06-26 07:18:09,6168.93,已完成
8345,2767,2025-06-26 07:18:09,7116.94,已完成
8346,2768,2024-12-25 21:49:29,2099.56,已完成
8347,2769,2025-10-07 15:38:08,30343.84,已完成
8348,2769,2025-10-07 15:38:08,44829.19,已完成
8349,2770,2025-10-26 22:04:04,510.44,已取消
8350,2771,2025-01-05 22:13:59,37557.38,已支付
8351,2772,2025-09-23 18:05:00,907.97,已取消
8352,2773,2026-01-25 19:12:18,20856.15,已支付
8353,2773,2026-01-25 19:12:18,46090.53,已支付
8354,2773,2026-01-25 19:12:18,46208.64,已支付
8355,2773,2026-01-25 19:12:18,30819.63,已支付
8356,2774,2024-10-01 17:45:54,15576.18,已完成
8357,2774,2024-10-01 17:45:54,16497.09,已完成
8358,2774,2024-10-01 17:45:54,9166.01,已完成
8359,2775,2026-04-21 22:25:23,12656.0,已完成
8360,2775,2026-04-21 22:25:23,14540.52,已完成
8361,2776,2025-06-29 22:58:09,174.11,已完成
8362,2776,2025-06-29 22:58:09,6801.46,已完成
8363,2776,2025-06-29 22:58:09,4621.1,已完成
8364,2776,2025-06-29 22:58:09,6257.08,已完成
8365,2777,2025-08-07 17:52:39,20922.68,已完成
8366,2777,2025-08-07 17:52:39,21117.67,已完成
8367,2777,2025-08-07 17:52:39,55672.73,已完成
8368,2777,2025-08-07 17:52:39,63371.61,已完成
8369,2777,2025-08-07 17:52:39,75058.05,已完成
8370,2778,2025-04-18 21:32:14,2938.53,已支付
8371,2778,2025-04-18 21:32:14,8558.26,已支付
8372,2778,2025-04-18 21:32:14,8633.32,已支付
8373,2779,2025-08-22 21:22:38,1979.3,已完成
8374,2779,2025-08-22 21:22:38,6025.46,已完成
8375,2779,2025-08-22 21:22:38,8092.33,已完成
8376,2780,2024-11-11 23:00:59,4179.91,已取消
8377,2780,2024-11-11 23:00:59,3815.01,已取消
8378,2781,2025-01-28 08:28:45,9326.67,已支付
8379,2781,2025-01-28 08:28:45,10447.86,已支付
8380,2781,2025-01-28 08:28:45,28914.55,已支付
8381,2782,2024-08-25 02:20:58,1658.64,已完成
8382,2782,2024-08-25 02:20:58,10906.63,已完成
8383,2782,2024-08-25 02:20:58,11015.41,已完成
8384,2782,2024-08-25 02:20:58,22366.91,已完成
8385,2783,2025-04-23 13:29:05,74.55,已取消
8386,2783,2025-04-23 13:29:05,332.72,已取消
8387,2783,2025-04-23 13:29:05,713.91,已取消
8388,2784,2024-12-19 20:57:03,1320.15,已完成
8389,2785,2025-03-27 06:50:37,302.77,已完成
8390,2785,2025-03-27 06:50:37,302.77,已完成
8391,2786,2024-12-26 20:56:05,469.21,已取消
8392,2786,2024-12-26 20:56:05,452.57,已取消
8393,2786,2024-12-26 20:56:05,827.93,已取消
8394,2786,2024-12-26 20:56:05,611.57,已取消
8395,2786,2024-12-26 20:56:05,2435.56,已取消
8396,2787,2024-07-28 17:12:26,8912.26,已完成
8397,2787,2024-07-28 17:12:26,13933.85,已完成
8398,2787,2024-07-28 17:12:26,20516.06,已完成
8399,2787,2024-07-28 17:12:26,28252.59,已完成
8400,2788,2024-10-31 18:06:43,117.81,已完成
8401,2788,2024-10-31 18:06:43,16535.11,已完成
8402,2789,2025-01-14 23:02:59,1915.42,已完成
8403,2789,2025-01-14 23:02:59,11286.68,已完成
8404,2789,2025-01-14 23:02:59,13075.3,已完成
8405,2789,2025-01-14 23:02:59,15093.9,已完成
8406,2789,2025-01-14 23:02:59,29411.7,已完成
8407,2790,2025-11-13 08:03:00,191.18,已取消
8408,2790,2025-11-13 08:03:00,2412.72,已取消
8409,2790,2025-11-13 08:03:00,6559.17,已取消
8410,2790,2025-11-13 08:03:00,9563.73,已取消
8411,2790,2025-11-13 08:03:00,8280.36,已取消
8412,2791,2025-02-08 19:33:43,403.66,已完成
8413,2791,2025-02-08 19:33:43,909.07,已完成
8414,2791,2025-02-08 19:33:43,741.43,已完成
8415,2792,2025-12-06 22:11:09,5935.0,已完成
8416,2793,2025-05-11 23:29:21,846.55,已完成
8417,2793,2025-05-11 23:29:21,2733.0,已完成
8418,2794,2025-10-03 17:17:52,37765.95,已完成
8419,2794,2025-10-03 17:17:52,45928.34,已完成
8420,2794,2025-10-03 17:17:52,55960.84,已完成
8421,2795,2025-03-01 22:55:30,18953.49,已完成
8422,2795,2025-03-01 22:55:30,25916.38,已完成
8423,2795,2025-03-01 22:55:30,16954.5,已完成
8424,2795,2025-03-01 22:55:30,27395.82,已完成
8425,2796,2025-07-26 20:48:04,80.92,已完成
8426,2796,2025-07-26 20:48:04,80.92,已完成
8427,2796,2025-07-26 20:48:04,1712.2,已完成
8428,2797,2024-11-02 16:01:44,19990.89,已完成
8429,2797,2024-11-02 16:01:44,45983.68,已完成
8430,2797,2024-11-02 16:01:44,57802.4,已完成
8431,2797,2024-11-02 16:01:44,71423.0,已完成
8432,2797,2024-11-02 16:01:44,60494.49,已完成
8433,2798,2024-08-10 22:03:29,11334.33,已支付
8434,2798,2024-08-10 22:03:29,22825.3,已支付
8435,2798,2024-08-10 22:03:29,18095.57,已支付
8436,2798,2024-08-10 22:03:29,29273.28,已支付
8437,2799,2024-06-06 07:07:22,12380.96,已完成
8438,2799,2024-06-06 07:07:22,12669.43,已完成
8439,2799,2024-06-06 07:07:22,20788.72,已完成
8440,2800,2025-04-18 04:59:48,1765.26,已完成
8441,2801,2026-01-05 20:13:58,1414.85,已完成
8442,2801,2026-01-05 20:13:58,7545.91,已完成
8443,2801,2026-01-05 20:13:58,17288.52,已完成
8444,2801,2026-01-05 20:13:58,26034.66,已完成
8445,2801,2026-01-05 20:13:58,24758.23,已完成
8446,2802,2025-04-23 15:52:48,136.53,已完成
8447,2802,2025-04-23 15:52:48,16346.67,已完成
8448,2802,2025-04-23 15:52:48,33037.52,已完成
8449,2803,2025-07-12 18:58:03,14681.96,已完成
8450,2803,2025-07-12 18:58:03,19535.67,已完成
8451,2804,2024-11-23 22:43:31,9118.0,已支付
8452,2804,2024-11-23 22:43:31,29560.04,已支付
8453,2805,2025-08-03 23:08:14,106.98,已完成
8454,2805,2025-08-03 23:08:14,36610.44,已完成
8455,2805,2025-08-03 23:08:14,58650.52,已完成
8456,2806,2024-09-27 17:55:50,312.04,已取消
8457,2806,2024-09-27 17:55:50,1164.47,已取消
8458,2807,2024-12-03 19:51:29,4247.47,已完成
8459,2807,2024-12-03 19:51:29,3858.07,已完成
8460,2807,2024-12-03 19:51:29,9060.36,已完成
8461,2807,2024-12-03 19:51:29,10120.52,已完成
8462,2807,2024-12-03 19:51:29,13693.82,已完成
8463,2808,2025-08-01 12:38:33,72.11,已支付
8464,2809,2024-11-19 18:27:45,383.23,已取消
8465,2809,2024-11-19 18:27:45,245.39,已取消
8466,2809,2024-11-19 18:27:45,490.78,已取消
8467,2810,2025-04-04 03:26:15,3044.04,已支付
8468,2810,2025-04-04 03:26:15,10679.36,已支付
8469,2810,2025-04-04 03:26:15,19655.47,已支付
8470,2810,2025-04-04 03:26:15,18337.2,已支付
8471,2811,2025-05-30 23:52:05,8038.31,已支付
8472,2811,2025-05-30 23:52:05,16359.46,已支付
8473,2812,2025-10-16 22:47:25,1176.27,已完成
8474,2812,2025-10-16 22:47:25,1844.37,已完成
8475,2812,2025-10-16 22:47:25,2012.27,已完成
8476,2812,2025-10-16 22:47:25,17147.33,已完成
8477,2812,2025-10-16 22:47:25,17892.69,已完成
8478,2813,2026-04-26 21:05:58,176.69,已完成
8479,2813,2026-04-26 21:05:58,18857.5,已完成
8480,2814,2024-10-14 11:24:01,6926.73,已完成
8481,2814,2024-10-14 11:24:01,7884.98,已完成
8482,2815,2025-02-05 20:52:10,125.96,已支付
8483,2815,2025-02-05 20:52:10,12411.5,已支付
8484,2815,2025-02-05 20:52:10,18353.05,已支付
8485,2815,2025-02-05 20:52:10,32996.06,已支付
8486,2816,2025-04-03 23:50:47,1633.84,已支付
8487,2817,2025-10-09 19:46:30,12570.41,已完成
8488,2817,2025-10-09 19:46:30,19399.56,已完成
8489,2817,2025-10-09 19:46:30,19539.99,已完成
8490,2817,2025-10-09 19:46:30,19539.62,已完成
8491,2818,2026-01-15 20:42:03,3970.97,已支付
8492,2819,2026-02-10 18:52:32,554.52,已取消
8493,2819,2026-02-10 18:52:32,600.51,已取消
8494,2820,2024-07-19 22:10:18,11.5,已取消
8495,2820,2024-07-19 22:10:18,409.88,已取消
8496,2820,2024-07-19 22:10:18,224.19,已取消
8497,2821,2024-07-06 19:55:24,838.07,已完成
8498,2821,2024-07-06 19:55:24,4521.41,已完成
8499,2822,2026-02-25 10:25:27,6.78,已取消
8500,2822,2026-02-25 10:25:27,85.48,已取消
8501,2822,2026-02-25 10:25:27,729.32,已取消
8502,2822,2026-02-25 10:25:27,805.13,已取消
8503,2822,2026-02-25 10:25:27,1519.19,已取消
8504,2823,2026-04-21 20:35:15,193.52,已取消
8505,2823,2026-04-21 20:35:15,3167.62,已取消
8506,2823,2026-04-21 20:35:15,3476.94,已取消
8507,2824,2026-01-04 23:28:23,833.48,已完成
8508,2825,2024-07-12 22:06:54,1935.97,已取消
8509,2825,2024-07-12 22:06:54,2102.57,已取消
8510,2825,2024-07-12 22:06:54,2194.57,已取消
8511,2825,2024-07-12 22:06:54,2284.89,已取消
8512,2825,2024-07-12 22:06:54,6159.33,已取消
8513,2826,2025-03-15 08:07:41,1775.51,已完成
8514,2826,2025-03-15 08:07:41,2030.1,已完成
8515,2826,2025-03-15 08:07:41,4301.37,已完成
8516,2826,2025-03-15 08:07:41,8209.84,已完成
8517,2827,2025-06-14 11:13:24,39142.44,已完成
8518,2827,2025-06-14 11:13:24,39142.44,已完成
8519,2827,2025-06-14 11:13:24,19571.22,已完成
8520,2828,2024-05-26 10:16:07,4102.8,已完成
8521,2828,2024-05-26 10:16:07,3057.77,已完成
8522,2828,2024-05-26 10:16:07,4907.9,已完成
8523,2829,2025-10-09 02:52:01,16040.99,已完成
8524,2829,2025-10-09 02:52:01,33836.84,已完成
8525,2829,2025-10-09 02:52:01,41375.28,已完成
8526,2830,2025-10-14 06:43:04,1433.44,已取消
8527,2830,2025-10-14 06:43:04,1187.86,已取消
8528,2830,2025-10-14 06:43:04,1976.49,已取消
8529,2830,2025-10-14 06:43:04,1575.96,已取消
8530,2830,2025-10-14 06:43:04,1710.33,已取消
8531,2831,2025-01-21 18:38:19,17044.76,已完成
8532,2832,2025-12-09 06:59:21,601.64,已完成
8533,2832,2025-12-09 06:59:21,1118.7,已完成
8534,2833,2025-07-18 23:45:03,1828.66,已支付
8535,2833,2025-07-18 23:45:03,2302.84,已支付
8536,2834,2025-08-19 15:24:15,73.38,已取消
8537,2834,2025-08-19 15:24:15,105.37,已取消
8538,2834,2025-08-19 15:24:15,121.53,已取消
8539,2835,2025-04-03 21:00:54,166.96,已支付
8540,2835,2025-04-03 21:00:54,3670.97,已支付
8541,2836,2025-10-06 21:27:40,30087.21,已完成
8542,2837,2025-03-21 06:07:14,6105.59,已支付
8543,2837,2025-03-21 06:07:14,15487.07,已支付
8544,2837,2025-03-21 06:07:14,10500.35,已支付
8545,2837,2025-03-21 06:07:14,8302.96,已支付
8546,2837,2025-03-21 06:07:14,8386.64,已支付
8547,2838,2025-05-09 18:49:15,13135.91,已完成
8548,2838,2025-05-09 18:49:15,13167.67,已完成
8549,2838,2025-05-09 18:49:15,14023.25,已完成
8550,2838,2025-05-09 18:49:15,15448.13,已完成
8551,2838,2025-05-09 18:49:15,54392.71,已完成
8552,2839,2025-01-19 00:11:29,15862.5,已完成
8553,2839,2025-01-19 00:11:29,34407.5,已完成
8554,2839,2025-01-19 00:11:29,34661.53,已完成
8555,2840,2025-12-24 07:44:25,10548.11,已支付
8556,2840,2025-12-24 07:44:25,7580.31,已支付
8557,2840,2025-12-24 07:44:25,6629.77,已支付
8558,2841,2026-04-28 09:25:59,2951.06,已完成
8559,2841,2026-04-28 09:25:59,22231.8,已完成
8560,2842,2025-12-11 16:39:29,16.83,已取消
8561,2842,2025-12-11 16:39:29,1848.69,已取消
8562,2843,2026-02-13 19:12:02,123.61,已取消
8563,2843,2026-02-13 19:12:02,2216.66,已取消
8564,2843,2026-02-13 19:12:02,2238.09,已取消
8565,2843,2026-02-13 19:12:02,2887.21,已取消
8566,2843,2026-02-13 19:12:02,4778.41,已取消
8567,2844,2025-01-17 18:13:53,1881.89,已取消
8568,2844,2025-01-17 18:13:53,3411.09,已取消
8569,2844,2025-01-17 18:13:53,2595.16,已取消
8570,2844,2025-01-17 18:13:53,3424.5,已取消
8571,2845,2025-04-19 02:17:41,1527.6,已完成
8572,2845,2025-04-19 02:17:41,982.3,已完成
8573,2846,2025-08-13 12:45:57,15403.18,已完成
8574,2847,2024-08-26 21:19:31,2422.46,已完成
8575,2847,2024-08-26 21:19:31,4143.24,已完成
8576,2847,2024-08-26 21:19:31,9350.86,已完成
8577,2848,2024-07-24 11:53:23,348.41,已取消
8578,2848,2024-07-24 11:53:23,1132.79,已取消
8579,2848,2024-07-24 11:53:23,1422.07,已取消
8580,2849,2026-02-06 00:42:06,8057.78,已完成
8581,2849,2026-02-06 00:42:06,9825.7,已完成
8582,2849,2026-02-06 00:42:06,11476.58,已完成
8583,2849,2026-02-06 00:42:06,14804.8,已完成
8584,2850,2024-08-13 19:50:24,109.64,已完成
8585,2850,2024-08-13 19:50:24,20387.95,已完成
8586,2850,2024-08-13 19:50:24,59218.91,已完成
8587,2851,2026-05-13 04:22:35,1018.36,已取消
8588,2851,2026-05-13 04:22:35,745.64,已取消
8589,2851,2026-05-13 04:22:35,1609.38,已取消
8590,2851,2026-05-13 04:22:35,2473.11,已取消
8591,2851,2026-05-13 04:22:35,4180.67,已取消
8592,2852,2025-04-07 02:07:12,3393.98,已完成
8593,2853,2024-10-16 21:47:26,738.79,已取消
8594,2853,2024-10-16 21:47:26,1047.98,已取消
8595,2853,2024-10-16 21:47:26,1344.07,已取消
8596,2854,2024-06-10 09:42:40,2315.01,已完成
8597,2854,2024-06-10 09:42:40,1535.51,已完成
8598,2854,2024-06-10 09:42:40,2876.07,已完成
8599,2854,2024-06-10 09:42:40,5114.68,已完成
8600,2854,2024-06-10 09:42:40,48539.2,已完成
8601,2855,2024-12-08 19:48:16,364.3,已取消
8602,2855,2024-12-08 19:48:16,386.3,已取消
8603,2855,2024-12-08 19:48:16,800.37,已取消
8604,2856,2024-08-18 13:45:32,13979.19,已完成
8605,2856,2024-08-18 13:45:32,8523.15,已完成
8606,2856,2024-08-18 13:45:32,10240.84,已完成
8607,2856,2024-08-18 13:45:32,22179.64,已完成
8608,2856,2024-08-18 13:45:32,16271.28,已完成
8609,2857,2024-06-12 21:49:48,7668.6,已完成
8610,2857,2024-06-12 21:49:48,10687.64,已完成
8611,2857,2024-06-12 21:49:48,9178.12,已完成
8612,2858,2024-10-06 15:00:03,80.33,已完成
8613,2858,2024-10-06 15:00:03,3765.7,已完成
8614,2858,2024-10-06 15:00:03,4398.68,已完成
8615,2859,2026-04-05 19:46:35,195.88,已完成
8616,2860,2026-05-14 21:00:38,3054.36,已完成
8617,2860,2026-05-14 21:00:38,2056.32,已完成
8618,2860,2026-05-14 21:00:38,2567.85,已完成
8619,2861,2025-01-21 21:33:16,12673.06,已完成
8620,2862,2025-09-11 18:19:19,301.8,已完成
8621,2863,2026-03-20 23:58:01,6702.64,已完成
8622,2863,2026-03-20 23:58:01,14802.91,已完成
